,date,agenda,speechnumber,speaker,party,party.facts.id,chair,terms,parliament,iso3country,speech_id,sentence_nr,sentences,vader_neg,vader_neu,vader_pos,vader_compound,txtblob_polarity,txtblob_subjectivity,flair,speech_id.1,ners,entities,ORG,NORP,GPE,PERSON,PM,BJ,TM,BJ_PM,TM_PM,month_year,TM_BJ_01
550,2018-09-04,HMP Birmingham,265,Rory Stewart,Con,1567,False,74,UK-HouseOfCommons,GBR,20180904000265,1,"The situation at Nottingham Prison has been very concerning, with deaths at the prison of particular concern.",0.306,0.694,0.0,-0.765,0.183333333333333,0.316666666666667,0.9753,20180904000265,['FAC'],['Nottingham Prison'],False,False,False,False,0,0,0,0,0,2018-09,
551,2018-09-04,HMP Birmingham,265,Rory Stewart,Con,1567,False,74,UK-HouseOfCommons,GBR,20180904000265,2,"We now have a new governor; a very highly respected, professional governor has come in.",0.0,0.766,0.234,0.5678,0.148121212121212,0.418848484848485,0.9964,20180904000265,[],[],False,False,False,False,0,0,0,0,0,2018-09,
552,2018-09-04,HMP Birmingham,265,Rory Stewart,Con,1567,False,74,UK-HouseOfCommons,GBR,20180904000265,3,"Tom Wheatley, the previous governor, is moving on to another role.",0.0,1.0,0.0,0.0,-0.166666666666667,0.166666666666667,0.9318,20180904000265,['PERSON'],['Tom Wheatley'],False,False,False,True,0,0,0,0,0,2018-09,
553,2018-09-04,HMP Birmingham,265,Rory Stewart,Con,1567,False,74,UK-HouseOfCommons,GBR,20180904000265,4,"We would expect to see the beginning of a turnaround there within the next six months, with the things to look at in particular being the statistics on drugs and violence.",0.124,0.876,0.0,-0.6249,0.0833333333333333,0.166666666666667,0.966,20180904000265,['DATE'],['the next six months'],False,False,False,False,0,0,0,0,0,2018-09,
554,2018-09-04,HMP Birmingham,266,Gordon Henderson,Con,1567,False,42,UK-HouseOfCommons,GBR,20180904000266,1,Paul Newton is an excellent governor.,0.0,0.575,0.425,0.5719,1.0,1.0,0.9944,20180904000266,['PERSON'],['Paul Newton'],False,False,False,True,0,0,0,0,0,2018-09,
555,2018-09-04,HMP Birmingham,266,Gordon Henderson,Con,1567,False,42,UK-HouseOfCommons,GBR,20180904000266,2,"He was transferred from Swaleside prison, in my constituency-a prison that has its own problems.",0.437,0.563,0.0,-0.8519,0.6,1.0,-0.7496,20180904000266,[],[],False,False,False,False,0,0,0,0,0,2018-09,
556,2018-09-04,HMP Birmingham,266,Gordon Henderson,Con,1567,False,42,UK-HouseOfCommons,GBR,20180904000266,3,What assurances can the Minister give me that the transfer of Mr Newton will not be detrimental to my local prison?,0.134,0.769,0.097,-0.2263,0.0,0.0,0.8598,20180904000266,['PERSON'],['Mr Newton'],False,False,False,True,0,0,0,0,0,2018-09,
557,2018-09-04,HMP Birmingham,267,Rory Stewart,Con,1567,False,83,UK-HouseOfCommons,GBR,20180904000267,1,"We have to be cognisant of that, but the Prison Service is a large system.",0.255,0.745,0.0,-0.6652,0.214285714285714,0.428571428571428,-0.9099,20180904000267,['ORG'],['the Prison Service'],True,False,False,False,0,0,0,0,0,2018-09,
558,2018-09-04,HMP Birmingham,267,Rory Stewart,Con,1567,False,83,UK-HouseOfCommons,GBR,20180904000267,2,"We have more than 20,000 prison officers, so although moving 32 staff will challenge some of the prisons from which they are removed, this should be accommodated within our prisons system.",0.105,0.856,0.038,-0.5046,0.5,0.5,0.9975,20180904000267,"['CARDINAL', 'CARDINAL']","['more than 20,000', '32']",False,False,False,False,0,0,0,0,0,2018-09,
559,2018-09-04,HMP Birmingham,267,Rory Stewart,Con,1567,False,83,UK-HouseOfCommons,GBR,20180904000267,3,"We have a lot of other talented governors, and we remain confident that the need in Birmingham is greater than that at Swaleside.",0.0,0.679,0.321,0.8402,0.39375,0.652083333333333,0.9912,20180904000267,"['GPE', 'GPE']","['Birmingham', 'Swaleside']",False,False,True,False,0,0,0,0,0,2018-09,
560,2018-09-04,HMP Birmingham,267,Rory Stewart,Con,1567,False,83,UK-HouseOfCommons,GBR,20180904000267,4,We will make sure that Paul Newton is replaced with a highly effective governor.,0.0,0.659,0.341,0.6901,0.55,0.844444444444445,-0.8496,20180904000267,['PERSON'],['Paul Newton'],False,False,False,True,0,0,0,0,0,2018-09,
561,2018-09-04,HMP Birmingham,269,Rory Stewart,Con,1567,False,135,UK-HouseOfCommons,GBR,20180904000269,1,"The fundamental factor that triggered the change at Birmingham was that in December 2016 one of the prison officers managed to lose their keys, which led to nearly 200 prisoners being unlocked and a riot in the prison.",0.336,0.664,0.0,-0.9451,0.1,0.4,0.8235,20180904000269,"['GPE', 'DATE', 'CARDINAL']","['Birmingham', 'December 2016', 'nearly 200']",False,False,True,False,0,0,0,0,0,2018-09,
562,2018-09-04,HMP Birmingham,269,Rory Stewart,Con,1567,False,135,UK-HouseOfCommons,GBR,20180904000269,2,"G4S had been improving the prison over the previous three years, but that event really knocked the bottom out of it.",0.093,0.824,0.082,-0.0644,0.0166666666666666,0.183333333333333,-0.8369,20180904000269,['DATE'],['the previous three years'],False,False,False,False,0,0,0,0,0,2018-09,
563,2018-09-04,HMP Birmingham,269,Rory Stewart,Con,1567,False,135,UK-HouseOfCommons,GBR,20180904000269,3,"It had a devastating effect on morale, and as the Lady implied, it led to a lot of experienced staff leaving the prison.",0.286,0.714,0.0,-0.8225,-0.1,0.95,-0.7902,20180904000269,[],[],False,False,False,False,0,0,0,0,0,2018-09,
564,2018-09-04,HMP Birmingham,269,Rory Stewart,Con,1567,False,135,UK-HouseOfCommons,GBR,20180904000269,4,"Looking back over that period, we can see that, although the chief inspector of prisons and the Government had hoped that things were beginning to improve during 2017, that turned out in the end to be a false promise, and we are still recovering from the blow of that December 2016 event.",0.0,0.86,0.14,0.7783,-0.2,0.3,0.6859,20180904000269,"['ORG', 'DATE', 'DATE']","['Government', '2017', 'December 2016']",True,False,False,False,0,0,0,0,0,2018-09,
565,2018-09-04,HMP Birmingham,270,Richard Drax,Con,1567,False,114,UK-HouseOfCommons,GBR,20180904000270,1,"I have huge confidence in my Friend the Minister, but I do not have confidence that the prison officers that the Government employ will stay on.",0.132,0.562,0.306,0.5994,0.4,0.9,-0.9906,20180904000270,['ORG'],['Government'],True,False,False,False,0,0,0,0,0,2018-09,
566,2018-09-04,HMP Birmingham,270,Richard Drax,Con,1567,False,114,UK-HouseOfCommons,GBR,20180904000270,2,The facts speak for themselves.,0.0,1.0,0.0,0.0,0.0,0.0,0.9979,20180904000270,[],[],False,False,False,False,0,0,0,0,0,2018-09,
567,2018-09-04,HMP Birmingham,270,Richard Drax,Con,1567,False,114,UK-HouseOfCommons,GBR,20180904000270,3,"I agree entirely with the Member for Rhondda (Chris Bryant); many of my local prison officers, along with, I am sure, many across the prison estate, are concerned that the proper discipline, protection and all the other things are not in place to look after them.",0.128,0.778,0.093,-0.4215,0.196428571428571,0.426984126984127,0.9502,20180904000270,"['PERSON', 'PERSON']","['Rhondda', 'Chris Bryant']",False,False,False,True,0,0,0,0,0,2018-09,
568,2018-09-04,HMP Birmingham,270,Richard Drax,Con,1567,False,114,UK-HouseOfCommons,GBR,20180904000270,4,Will my hon.,0.0,1.0,0.0,0.0,0.0,0.0,0.9811,20180904000270,[],[],False,False,False,False,0,0,0,0,0,2018-09,
569,2018-09-04,HMP Birmingham,270,Richard Drax,Con,1567,False,114,UK-HouseOfCommons,GBR,20180904000270,5,"Friend assure the House that he will look into the matter and make sure that if, for example, a prison officer is assaulted, the assaulter is jailed for a much longer period?",0.236,0.549,0.215,-0.4404,0.35,0.544444444444444,0.7678,20180904000270,['ORG'],['House'],True,False,False,False,0,0,0,0,0,2018-09,
570,2018-09-04,HMP Birmingham,271,Rory Stewart,Con,1567,False,101,UK-HouseOfCommons,GBR,20180904000271,1,That is absolutely the right challenge.,0.0,0.762,0.238,0.144,0.242857142857143,0.717857142857143,0.9981,20180904000271,[],[],False,False,False,False,0,0,0,0,0,2018-09,
571,2018-09-04,HMP Birmingham,271,Rory Stewart,Con,1567,False,101,UK-HouseOfCommons,GBR,20180904000271,2,The Member for Rhondda (Chris Bryant) has introduced a private Member's Bill that will double the maximum sentence available for assaulting prison officers.,0.245,0.706,0.048,-0.743,0.133333333333333,0.258333333333333,-0.9737,20180904000271,"['PERSON', 'PERSON', 'PERSON']","['Rhondda', 'Chris Bryant', 'Bill']",False,False,False,True,0,0,0,0,0,2018-09,
572,2018-09-04,HMP Birmingham,271,Rory Stewart,Con,1567,False,101,UK-HouseOfCommons,GBR,20180904000271,3,But it is not enough just to double the maximum sentence.,0.0,0.885,0.115,0.0772,0.0,0.25,-0.9142,20180904000271,[],[],False,False,False,False,0,0,0,0,0,2018-09,
573,2018-09-04,HMP Birmingham,271,Rory Stewart,Con,1567,False,101,UK-HouseOfCommons,GBR,20180904000271,4,We need to make sure that the police and the Crown Prosecution Service work together to bring prosecutions forward.,0.142,0.756,0.102,-0.2263,0.5,0.888888888888889,0.6292,20180904000271,['ORG'],['the Crown Prosecution Service'],True,False,False,False,0,0,0,0,0,2018-09,
574,2018-09-04,HMP Birmingham,271,Rory Stewart,Con,1567,False,101,UK-HouseOfCommons,GBR,20180904000271,5,There are still today too many incidents of prison officers being assaulted.,0.401,0.599,0.0,-0.7717,0.5,0.5,-0.9971,20180904000271,['DATE'],['today'],False,False,False,False,0,0,0,0,0,2018-09,
575,2018-09-04,HMP Birmingham,271,Rory Stewart,Con,1567,False,101,UK-HouseOfCommons,GBR,20180904000271,6,"They are hard-working, serious and professional public servants with a very challenging working life.",0.092,0.775,0.133,0.1513,0.104166666666667,0.458333333333333,0.9952,20180904000271,[],[],False,False,False,False,0,0,0,0,0,2018-09,
576,2018-09-04,HMP Birmingham,271,Rory Stewart,Con,1567,False,101,UK-HouseOfCommons,GBR,20180904000271,7,"We owe them a duty of care, and we must prosecute people who assault them.",0.314,0.531,0.155,-0.5106,0.0,0.0,0.988,20180904000271,[],[],False,False,False,False,0,0,0,0,0,2018-09,
577,2018-09-04,HMP Birmingham,273,Rory Stewart,Con,1567,False,39,UK-HouseOfCommons,GBR,20180904000273,1,I pay tribute to the Gentleman's work on this issue.,0.149,0.851,0.0,-0.1027,0.0,0.0,0.9888,20180904000273,[],[],False,False,False,False,0,0,0,0,0,2018-09,
578,2018-09-04,HMP Birmingham,273,Rory Stewart,Con,1567,False,39,UK-HouseOfCommons,GBR,20180904000273,2,"In fact, I would like to offer to sit down with him immediately to discuss the findings he mentioned and how we can apply them to Birmingham Prison.",0.107,0.812,0.081,-0.2023,-0.155555555555556,0.288888888888889,0.8568,20180904000273,[],[],False,False,False,False,0,0,0,0,0,2018-09,
579,2018-09-04,HMP Birmingham,274,Vicky Ford,Con,1567,False,53,UK-HouseOfCommons,GBR,20180904000274,1,"Like Birmingham Prison, the prison in Chelmsford has some ancient Victorian wings and the staff numbers had become very low, but those numbers have now increased.",0.191,0.669,0.14,-0.1522,0.0,0.39,0.9883,20180904000274,['GPE'],['Chelmsford'],False,False,True,False,0,0,0,0,0,2018-09,
580,2018-09-04,HMP Birmingham,274,Vicky Ford,Con,1567,False,53,UK-HouseOfCommons,GBR,20180904000274,2,"Does my Friend agree that new staff need support in the form of training, ongoing mentoring and tutoring?",0.0,0.641,0.359,0.8126,0.136363636363636,0.454545454545455,0.9474,20180904000274,[],[],False,False,False,False,0,0,0,0,0,2018-09,
581,2018-09-04,HMP Birmingham,274,Vicky Ford,Con,1567,False,53,UK-HouseOfCommons,GBR,20180904000274,3,Will he ensure that they get that support?,0.0,0.531,0.469,0.6486,0.0,0.0,0.8486,20180904000274,[],[],False,False,False,False,0,0,0,0,0,2018-09,
582,2018-09-04,HMP Birmingham,275,Rory Stewart,Con,1567,False,104,UK-HouseOfCommons,GBR,20180904000275,1,Absolutely.,0.0,1.0,0.0,0.0,0.2,0.9,0.9989,20180904000275,[],[],False,False,False,False,0,0,0,0,0,2018-09,
583,2018-09-04,HMP Birmingham,275,Rory Stewart,Con,1567,False,104,UK-HouseOfCommons,GBR,20180904000275,2,"I pay tribute to my Friend, who has made seven visits to Chelmsford Prison and has worked closely with the acting governor there on the steps that are being taken to turn it around.",0.124,0.792,0.084,-0.128,0.0,0.0,0.9964,20180904000275,"['CARDINAL', 'ORG']","['seven', 'Chelmsford Prison']",True,False,False,False,0,0,0,0,0,2018-09,
584,2018-09-04,HMP Birmingham,275,Rory Stewart,Con,1567,False,104,UK-HouseOfCommons,GBR,20180904000275,3,I hasten to add that she made those visits as a visitor.,0.0,1.0,0.0,0.0,0.0,0.0,0.9176,20180904000275,[],[],False,False,False,False,0,0,0,0,0,2018-09,
585,2018-09-04,HMP Birmingham,275,Rory Stewart,Con,1567,False,104,UK-HouseOfCommons,GBR,20180904000275,4,"The key point that she raises is the one on mentoring, particularly the role that more experienced prison officers at band 4 can play in providing the day-to-day model for and partnership with the staff on the ground, to teach them the jail craft that is essential for everybody's safety, and ultimately for turning around lives.",0.059,0.856,0.086,0.1585,0.195238095238095,0.576190476190476,0.999,20180904000275,[],[],False,False,False,False,0,0,0,0,0,2018-09,
586,2018-09-04,HMP Birmingham,277,Rory Stewart,Con,1567,False,135,UK-HouseOfCommons,GBR,20180904000277,1,There have been historical challenges with the use of body scanners.,0.0,0.885,0.115,0.0772,0.0,0.0,0.9445,20180904000277,[],[],False,False,False,False,0,0,0,0,0,2018-09,
587,2018-09-04,HMP Birmingham,277,Rory Stewart,Con,1567,False,135,UK-HouseOfCommons,GBR,20180904000277,2,"We have now gone through the legal advice very carefully, and I am clear that they can be and ought to be used much more frequently, so we have invested almost Â£6 million in additional scanning.",0.0,0.844,0.156,0.5984,0.154,0.476666666666667,0.8886,20180904000277,[],[],False,False,False,False,0,0,0,0,0,2018-09,
588,2018-09-04,HMP Birmingham,277,Rory Stewart,Con,1567,False,135,UK-HouseOfCommons,GBR,20180904000277,3,"That will allow us to detect, as we already do at Belmarsh, drugs carried by people inside their body, as well as drugs carried on their person.",0.0,0.862,0.138,0.4588,0.0,0.0,0.9983,20180904000277,['GPE'],['Belmarsh'],False,False,True,False,0,0,0,0,0,2018-09,
589,2018-09-04,HMP Birmingham,277,Rory Stewart,Con,1567,False,135,UK-HouseOfCommons,GBR,20180904000277,4,That will go along with the new scanners that we are bringing in to detect mail infused with Spice and all the work that we are doing to combat drones and other ways of getting drugs into prison.,0.137,0.863,0.0,-0.6908,0.0056818181818181,0.414772727272727,0.9985,20180904000277,[],[],False,False,False,False,0,0,0,0,0,2018-09,
590,2018-09-04,HMP Birmingham,277,Rory Stewart,Con,1567,False,135,UK-HouseOfCommons,GBR,20180904000277,5,"Protective security measures must work alongside demand reduction and therapy, but without protective security we cannot get on top of the drugs epidemic.",0.116,0.705,0.178,0.3944,0.5,0.5,-0.7152,20180904000277,[],[],False,False,False,False,0,0,0,0,0,2018-09,
591,2018-09-04,HMP Birmingham,278,Philip Hollobone,Con,1567,False,80,UK-HouseOfCommons,GBR,20180904000278,1,Violent offences are committed in prison.,0.701,0.146,0.153,-0.8176,-0.8,1.0,-0.9818,20180904000278,[],[],False,False,False,False,0,0,0,0,0,2018-09,
592,2018-09-04,HMP Birmingham,278,Philip Hollobone,Con,1567,False,80,UK-HouseOfCommons,GBR,20180904000278,2,"If drugs are peddled in prison, appropriate punishment needs to be meted out to those who are responsible and the ringleaders removed.",0.234,0.683,0.083,-0.6369,0.35,0.525,-0.834,20180904000278,[],[],False,False,False,False,0,0,0,0,0,2018-09,
593,2018-09-04,HMP Birmingham,278,Philip Hollobone,Con,1567,False,80,UK-HouseOfCommons,GBR,20180904000278,3,"If the Minister will not bring back hard labour, will he at least look at the punishment regime so that prison officers and inmates who obey the rules can regard prison as a safe place to be, because at the moment it sounds to me as though the Government are losing control?",0.208,0.724,0.068,-0.8677,-0.0229166666666666,0.360416666666667,-0.9984,20180904000278,[],[],False,False,False,False,0,0,0,0,0,2018-09,
594,2018-09-04,HMP Birmingham,279,Rory Stewart,Con,1567,False,117,UK-HouseOfCommons,GBR,20180904000279,1,This is a very good challenge.,0.0,0.386,0.614,0.5819,0.91,0.78,0.9955,20180904000279,[],[],False,False,False,False,0,0,0,0,0,2018-09,
595,2018-09-04,HMP Birmingham,279,Rory Stewart,Con,1567,False,117,UK-HouseOfCommons,GBR,20180904000279,2,There are two fundamental issues.,0.0,1.0,0.0,0.0,0.0,0.0,-0.7406,20180904000279,['CARDINAL'],['two'],False,False,False,False,0,0,0,0,0,2018-09,
596,2018-09-04,HMP Birmingham,279,Rory Stewart,Con,1567,False,117,UK-HouseOfCommons,GBR,20180904000279,3,One is the nature of the punishment that we impose.,0.403,0.597,0.0,-0.6597,0.0,0.0,-0.9547,20180904000279,['CARDINAL'],['One'],False,False,False,False,0,0,0,0,0,2018-09,
597,2018-09-04,HMP Birmingham,279,Rory Stewart,Con,1567,False,117,UK-HouseOfCommons,GBR,20180904000279,4,"Somebody who is dealing drugs in prison is committing a criminal offence, so we would expect that person to proceed to court and receive extra days, or extra years, of sentence for importing drugs into a prison-that should be a consecutive, not concurrent, sentence.",0.186,0.732,0.082,-0.7906,-0.133333333333333,0.25,-0.9999,20180904000279,[],[],False,False,False,False,0,0,0,0,0,2018-09,
598,2018-09-04,HMP Birmingham,279,Rory Stewart,Con,1567,False,117,UK-HouseOfCommons,GBR,20180904000279,5,The second and most important issue is consistency.,0.0,0.77,0.23,0.2716,0.3,0.5,-0.8582,20180904000279,['ORDINAL'],['second'],False,False,False,False,0,0,0,0,0,2018-09,
599,2018-09-04,HMP Birmingham,279,Rory Stewart,Con,1567,False,117,UK-HouseOfCommons,GBR,20180904000279,6,"We need to ensure that any punishments that are inflicted are predictable and consistent, and we need not only to do that with drugs, but to challenge low-level disruptive behaviour consistently if we are to turn around the culture in our most troubled prisons.",0.18,0.757,0.063,-0.7929,0.05,0.583333333333333,0.9668,20180904000279,[],[],False,False,False,False,0,0,0,0,0,2018-09,
600,2018-09-04,HMP Birmingham,281,Rory Stewart,Con,1567,False,64,UK-HouseOfCommons,GBR,20180904000281,1,That is a very good point.,0.0,0.556,0.444,0.4927,0.91,0.78,0.9969,20180904000281,[],[],False,False,False,False,0,0,0,0,0,2018-09,
601,2018-09-04,HMP Birmingham,281,Rory Stewart,Con,1567,False,64,UK-HouseOfCommons,GBR,20180904000281,2,"If the prison is stabilised as a result of this action, we need to make sure that the plan that takes it forward respects those ratios and that, if those ratios are reduced, it is done on an evidence base.",0.075,0.82,0.105,0.0772,-0.0666666666666667,0.662962962962963,0.872,20180904000281,[],[],False,False,False,False,0,0,0,0,0,2018-09,
602,2018-09-04,HMP Birmingham,281,Rory Stewart,Con,1567,False,64,UK-HouseOfCommons,GBR,20180904000281,3,The Lady is absolutely right to point to the danger of doing that suddenly after the takeover.,0.175,0.825,0.0,-0.5267,0.142857142857143,0.517857142857143,0.9289,20180904000281,['PERSON'],['Lady'],False,False,False,True,0,0,0,0,0,2018-09,
603,2018-09-04,HMP Birmingham,282,Michael Tomlinson,Con,1567,False,46,UK-HouseOfCommons,GBR,20180904000282,1,The Minister has reduced the number of prisoners at HMP Birmingham.,0.243,0.662,0.096,-0.4588,0.0,0.0,0.5609,20180904000282,['GPE'],['HMP Birmingham'],False,False,True,False,0,0,0,0,0,2018-09,
604,2018-09-04,HMP Birmingham,282,Michael Tomlinson,Con,1567,False,46,UK-HouseOfCommons,GBR,20180904000282,2,Will he look seriously at reducing the number of prisoners right across the prison estate and relentlessly focus on rehabilitation?,0.324,0.625,0.051,-0.7906,-0.0238095238095238,0.601190476190476,-0.8893,20180904000282,[],[],False,False,False,False,0,0,0,0,0,2018-09,
605,2018-09-04,HMP Birmingham,282,Michael Tomlinson,Con,1567,False,46,UK-HouseOfCommons,GBR,20180904000282,3,"For victims and for those serving sentences of under 12 months, prison is not working.",0.298,0.638,0.064,-0.6597,0.0,0.0,-0.9997,20180904000282,['DATE'],['under 12 months'],False,False,False,False,0,0,0,0,0,2018-09,
606,2018-09-04,HMP Birmingham,283,Rory Stewart,Con,1567,False,113,UK-HouseOfCommons,GBR,20180904000283,1,I thank my Friend very much for his question.,0.0,0.513,0.487,0.6908,0.26,0.26,0.8505,20180904000283,[],[],False,False,False,False,0,0,0,0,0,2018-09,
607,2018-09-04,HMP Birmingham,283,Rory Stewart,Con,1567,False,113,UK-HouseOfCommons,GBR,20180904000283,2,It is of course true that we have evidence that shows clearly that there is a higher incidence of reoffending by people on short prison sentences than by people who serve community sentences.,0.086,0.707,0.207,0.3818,0.175,0.458333333333333,0.8843,20180904000283,[],[],False,False,False,False,0,0,0,0,0,2018-09,
608,2018-09-04,HMP Birmingham,283,Rory Stewart,Con,1567,False,113,UK-HouseOfCommons,GBR,20180904000283,3,That is why the example from the Government of Scotland is very relevant.,0.0,1.0,0.0,0.0,0.52,1.0,0.9943,20180904000283,['ORG'],['the Government of Scotland'],True,False,False,False,0,0,0,0,0,2018-09,
609,2018-09-04,HMP Birmingham,283,Rory Stewart,Con,1567,False,113,UK-HouseOfCommons,GBR,20180904000283,4,The best way to protect the public is by reducing reoffending.,0.0,0.57,0.43,0.7783,0.5,0.183333333333333,-0.7168,20180904000283,[],[],False,False,False,False,0,0,0,0,0,2018-09,
610,2018-09-04,HMP Birmingham,283,Rory Stewart,Con,1567,False,113,UK-HouseOfCommons,GBR,20180904000283,5,"Putting people unnecessarily into prison in a way that damages them, does not change their lives and leads to reoffending when they leave is not in the prisoners' interests, is not in the public purse's interest and, ultimately, is not in the interests of public safety.",0.13,0.65,0.22,0.6251,-0.1,0.508333333333333,-0.9995,20180904000283,[],[],False,False,False,False,0,0,0,0,0,2018-09,
611,2018-09-04,HMP Birmingham,284,Rebecca Pow,Con,1567,False,71,UK-HouseOfCommons,GBR,20180904000284,1,"Does my Friend agree that tackling the problems in prison is important, but that it is very important to reduce the number of those ending up in prison?",0.226,0.535,0.238,-0.3716,0.46,1.0,0.9174,20180904000284,[],[],False,False,False,False,0,0,0,0,0,2018-09,
612,2018-09-04,HMP Birmingham,284,Rebecca Pow,Con,1567,False,71,UK-HouseOfCommons,GBR,20180904000284,2,"Recent data shows that two thirds of all young offenders have speech, language and communication disorders.",0.143,0.857,0.0,-0.3612,0.05,0.325,-0.8497,20180904000284,['CARDINAL'],['two thirds'],False,False,False,False,0,0,0,0,0,2018-09,
613,2018-09-04,HMP Birmingham,284,Rebecca Pow,Con,1567,False,71,UK-HouseOfCommons,GBR,20180904000284,3,"Surely, if we can focus more on that in the early years, we can reduce the number of young people ever finding their way to prison.",0.108,0.754,0.138,-0.0258,0.3,0.522222222222222,-0.9586,20180904000284,['DATE'],['the early years'],False,False,False,False,0,0,0,0,0,2018-09,
614,2018-09-04,HMP Birmingham,285,Rory Stewart,Con,1567,False,98,UK-HouseOfCommons,GBR,20180904000285,1,That is absolutely right.,0.0,1.0,0.0,0.0,0.285714285714286,0.535714285714286,0.9992,20180904000285,[],[],False,False,False,False,0,0,0,0,0,2018-09,
615,2018-09-04,HMP Birmingham,285,Rory Stewart,Con,1567,False,98,UK-HouseOfCommons,GBR,20180904000285,2,A lot of people who are offending and ending up in prison come from very difficult backgrounds.,0.419,0.581,0.0,-0.8553,-0.65,1.0,-0.9885,20180904000285,[],[],False,False,False,False,0,0,0,0,0,2018-09,
616,2018-09-04,HMP Birmingham,285,Rory Stewart,Con,1567,False,98,UK-HouseOfCommons,GBR,20180904000285,3,We have a situation at the moment in our prisons where nearly half our prisoners have been excluded from school at some time compared with only 2% of the general population.,0.169,0.831,0.0,-0.6908,-0.0388888888888888,0.555555555555556,-0.9204,20180904000285,"['CARDINAL', 'PERCENT']","['nearly half', 'only 2%']",False,False,False,False,0,0,0,0,0,2018-09,
617,2018-09-04,HMP Birmingham,285,Rory Stewart,Con,1567,False,98,UK-HouseOfCommons,GBR,20180904000285,4,We have a situation where almost 40% of the people in prison currently have a reading age of under 11 and a very significant number have a reading age of under six.,0.103,0.782,0.115,-0.1602,0.24375,0.7,-0.9954,20180904000285,['PERCENT'],['almost 40%'],False,False,False,False,0,0,0,0,0,2018-09,
618,2018-09-04,HMP Birmingham,285,Rory Stewart,Con,1567,False,98,UK-HouseOfCommons,GBR,20180904000285,5,Addressing those problems in early years is vital if we are to reduce offending.,0.312,0.573,0.115,-0.5859,0.1,0.35,0.9934,20180904000285,['DATE'],['early years'],False,False,False,False,0,0,0,0,0,2018-09,
619,2018-09-04,HMP Birmingham,287,Rory Stewart,Con,1567,False,97,UK-HouseOfCommons,GBR,20180904000287,1,"I say very respectfully that the chief inspector of prisons argues that the steepest increase in violence has taken place at Exeter Prison, which, sadly, is a public sector prison.",0.38,0.495,0.125,-0.8958,0.325,0.488333333333333,0.5978,20180904000287,['FAC'],['Exeter Prison'],False,False,False,False,0,0,0,0,0,2018-09,
620,2018-09-04,HMP Birmingham,287,Rory Stewart,Con,1567,False,97,UK-HouseOfCommons,GBR,20180904000287,2,"Yes, it is true that we have very significant problems in Birmingham, which is a private prison, but we also have significant problems in Exeter, which is a public prison.",0.31,0.494,0.196,-0.7664,0.2425,0.593333333333333,-0.6936,20180904000287,"['GPE', 'GPE']","['Birmingham', 'Exeter']",False,False,True,False,0,0,0,0,0,2018-09,
621,2018-09-04,HMP Birmingham,287,Rory Stewart,Con,1567,False,97,UK-HouseOfCommons,GBR,20180904000287,3,"The driver of this issue is not public against private; it is drugs, violence and, ultimately, the management leadership culture and the support for the staff on the ground.",0.121,0.799,0.08,-0.34,0.0,0.480555555555556,0.5328,20180904000287,[],[],False,False,False,False,0,0,0,0,0,2018-09,
622,2018-09-04,HMP Birmingham,287,Rory Stewart,Con,1567,False,97,UK-HouseOfCommons,GBR,20180904000287,4,These problems can happen whatever the particular model.,0.278,0.722,0.0,-0.4019,0.166666666666667,0.333333333333333,-0.9993,20180904000287,[],[],False,False,False,False,0,0,0,0,0,2018-09,
623,2018-09-04,HMP Birmingham,288,Eddie Hughes,Con,1567,False,61,UK-HouseOfCommons,GBR,20180904000288,1,"I understand that Altcourse Prison, to which the Minister referred, was inspected in November 2017.",0.202,0.798,0.0,-0.5106,0.0,0.0,-0.9931,20180904000288,['DATE'],['November 2017'],False,False,False,False,0,0,0,0,0,2018-09,
624,2018-09-04,HMP Birmingham,288,Eddie Hughes,Con,1567,False,61,UK-HouseOfCommons,GBR,20180904000288,2,"In the report published in March this year, the chief inspector of prisons described an excellent staff culture and said that almost all interactions between staff and inmates were positive.",0.0,0.793,0.207,0.8074,0.613636363636364,0.772727272727273,0.9936,20180904000288,['DATE'],['March this year'],False,False,False,False,0,0,0,0,0,2018-09,
625,2018-09-04,HMP Birmingham,288,Eddie Hughes,Con,1567,False,61,UK-HouseOfCommons,GBR,20180904000288,3,Does this show that the private sector does have a role to play in running prisons?,0.0,0.854,0.146,0.34,0.0,0.375,-0.9925,20180904000288,[],[],False,False,False,False,0,0,0,0,0,2018-09,
626,2018-09-04,HMP Birmingham,289,Rory Stewart,Con,1567,False,70,UK-HouseOfCommons,GBR,20180904000289,1,Altcourse Prison is a G4S prison; it is run by the same company that is being criticised in Birmingham.,0.385,0.615,0.0,-0.8555,0.0,0.125,-0.9378,20180904000289,['GPE'],['Birmingham'],False,False,True,False,0,0,0,0,0,2018-09,
627,2018-09-04,HMP Birmingham,289,Rory Stewart,Con,1567,False,70,UK-HouseOfCommons,GBR,20180904000289,2,"As my Friend has pointed out, that prison-as I saw directly-has incredibly good education facilities and workshops, and it had a good inspection report.",0.0,0.665,0.335,0.862,0.7,0.6,0.9962,20180904000289,[],[],False,False,False,False,0,0,0,0,0,2018-09,
